Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_version:1,_order:500
0c3019b0-9bd3-4bc7-8e2c-e6230c31ed18,,,Procedure Orderability,,ConvSet,,"OPEN APPENDECTOMY SA/SAB;SCLEROTHERAPY IVA;SCLEROTHERAPY UNDER GA;ENDOSCOPIC DISSECTOMY(ORTHO);URETHRAL DILATION LA;CARPAL TUNNEL RELEASE SMALL;CARPAL TUNNEL RELEASE LA/REGIONAL BLOCK;Vasectomy Procedure;Open Reduction and Internal Fixation (ORIF);DJ REMOVAL;CAPD CATHETER INSERTION;TRANSRECTAL ULTRASOUND SCAN (TRUS) GUIDED PROSTRATE BIOPSY;VARICOCELECTOMY;ADRENAL - ADRENALECTOMY LAP;ADRENAL - ADRENALECTOMY OPEN;PELVIC LYMPHNODE DISSECTION (PLND);INGUINAL LYMPHNODE DISSECTION (ILND);PARTIAL/ TOTAL PENECTOMY;RADICAL NEPHRO URETERECTOMY;RADICAL CYSTECTOMY WITH NEOBLADDER;RE-TURBT;AUGMENTATION URETEROPLASTY OPEN;URETEROTOMY OPEN;URETEROCYSTONEOSTOMY (UCN) LAPAROSCOPIC;TURP - 2ND STAGE;TURP - 1ST STAGE;SPC ( SUPRA PUBIC CATHETER);FLAP URETHROPLASTY;UETER- URETEROSTOMY LAPAROSCOPIC;ANASTOMOTIC URETHROPLASTY;CIRCUMCISION;MEATOTOMY/ MEATOPLASTY;RETROGRADE INTRARENAL SURGERY (RIRS)/ECIRS;DEBRIDEMENT/FOURNIERS GANGRENE;DJ STENT PLACEMENT;PARTIAL/TOTAL/ RADICAL PENECTOMY;RADICAL NEPHRECTOMY LAPAROSCOPIC /OPEN;SIMPLE/ SUBCAPSULAR ORCHIDECTOMY;HYDROCELECTOMY;PERCUTANEOUS NEPHROLITHOTOMY (PCNL);SIMPLE NEPHRECTOMY LAP;SIMPLE NEPHRECTOMY OPEN;PYELOPLASTY OPEN + DJ STENTING;PYELOPLASTY LAPAROSCOPIC + DJ STENTING;RADICAL PROSTATECTOMY LAP;PERCUTANEOUS CYSTOLITHOTRIPSY (PCCL);PARTIAL CYSTECTOMY;BLADDER DIVERTICULECTOMY;URETEROCALICOSTOMY OPEN;TURBT;URETEROLITHOTOMY LAP +DJ STENTING;URETEROLITHOTOMY OPEN +DJ STENTING;REPAIR OF TRAUMATIC BLADDER RUPTURE;URETER - URETEROSCOPY (URS) DIAGNOSTIC;URSL WITH LASER LITHOTRIPSY +DJ STENTING UNILATERAL/BILATERAL;URETEROSCOPIC LITHOTRIPSY (URSL) PNEUMATIC + DJ STENTING;CYSTOLITHOTRIPSY LASER;CYSTOLITHOTRIPSY PNEUMATIC;CYSTOSCOPY;URETHRA- EXCISION OF URETHRAL CARUNCLE;UROFLOMETRY PER PERSON;BED SORE LARGE;SKIN (SOFT TISSUE) TUMOUR EXCISION;MOLE / SKIN LESION EXCISION SMALL;RIGHT/LEFT HEPATECTOMY OPEN;POLYDACTYLY CORRECTION SMALL;HEPATICO JEJUNOSTOMY;CONTRACTURE / SYNDACTYLI RELEASE SMALL;CHOLANGIO CARCINOMA SURGERY;CONTRACTURE / SYNDACTYLI RELEASE LARGE;CHOLEDOCHAL CYST EXCISION LAP;CHOLEDOCHAL CYST EXCISION OPEN;NERVE RECONSTRUCTION LARGE;EXTENDED CHOLECYSTECTOMY LAP;NERVE RECONSTRUCTION SMALL;EXTENDED CHOLECYSTECTOMY OPEN;VESSEL / NERVE REPAIR LARGE (VEIN/NERVE GRAFT);CYSTO-GASTROSTOMY;FREY PROCEDURE / CHRONIC PANCREATITIS;VESSEL / NERVE REPAIR SMALL (SINGLE);DISTAL PANCREATECTOMY LAP;TENDON REPAIR LARGE ( 5 OR GREATER);DISTAL PANCREATECTOMY OPEN;TENDON REPAIR SMALL;WHIPPLE PROCEDURE OPEN;HAND INJURY REPAIR WITH FRACTURE FIXATION LARGE;RETROPERITONEAL TUMOR EXCISION;HEMICOLECTOMY/TOTAL/PROCTOCOLECTOMY FOR CANCER;HAND INJURY REPAIR WITH FRACTURE FIXATION SMALL;ERCP ( EXTRACTION/STENTING );FLAP COVER LARGE;ERCP OPD;TOTAL GASTRECTOMY OPEN;SKIN GRAFT;LAPAROSCOPIC COLECTOMY;BURN EARLY EXCISION AND SKIN GRAFTING LARGE;LAPAROSCOPIC SPLENECTOMY;LACERATION REPAIR;STOMACH - SUBTOTAL GASTRECTOMY OPEN;DEBRIDEMENT+DRESSING LARGE;EXPLORATORY LAPAROTOMY WITH PERIONEAL LAVAGE;HYDROCELE SURGERY (EVS)BILATERAL;DEBRIDEMENT+ DRESSING SMALL;HYDROCELE SURGERY (EVS) UNILATERAL;SECONDARY SUTURING FACE(LIP/NOSE/EAR/EYE);BELOW/ABOVE KNEE AMPUTATION;FACIAL LACERATION;STAGING/DIAGNOSTIC LAPAROSCOPY;INTERMAXILLARY FIXATATION;POLYPECTOMY(SURG);ESOPHAGECTOMY;MANDIBLE FRACTURE;LAPAROSCOPIC HEMI-COLECTOMY;ARTHOSCOPY COMPLEX;GASTRECTOMY;ROOT BLOCK;SPLEENECTOMY AND DEVASCULARIZATION;BILATERAL KNEE REPLACEMENT;LAPAROSCOPIC HERNIA REPAIR;STOMACH - TOTAL GASTRECTOMY (OPEN);WRIST FRACTURE/DISLOCATION COMPLEX;LAPAROSCOPIC APPENDECTOMY/CHOLECYSTECTOMY;SPINAL FUSION POSTERIOR;STOMACH - VAGOTOMY/PYLOROPLASTY/GASTROJEJUNOSTOMY;BILIARY -CHOLEDOCHO-DUODENOSTOMY /CHOLECYSTO-DUODENOSTOMY/JEJUNOSTOMY;CLAVICLE(ORIF);INTESTINE CLOSURE OF ILEOSTOMY / COLOSTOMY;CURETTEGE AND SEQUESTRETOMY;INTESTINE - ILEOSTOMY / COLOSTOMY;TOTAL HIP/ KNEE REPLACEMENT SURGERY U/L;OPEN CHOLECYSTECTOMY;STOMACH - PALLIATIVE GASTROJEJUNOSTOMY;ARTHOSCOPIC DIAGNOSTIC;EMERGENCY LAPAROTOMY FOR DUODENAL/APPENDIX/SMALL INTESTINE /GASTRIC PERFORATION /ILIOSTOMY /COLOSTOMY;PELVIS FRACTURE EXTERNAL FIXATION;LAPAROTOMY/ADHESIOLYSIS/ DEROTATION OF VOLVULUS/BIOPSY/DAMAGE CONTROL SURGERY;PELVIS/ACETABULAR FRACTURE- SINGLE WALL/ COLUMN;ANAL - HEMORRHOIDECTOMY /FISTULA /SINUS;EXCISION BY LAMINECTOMY INTRASPINAL LESION OTHER THAN NEOPLASM;APPENDICULAR ABSCESS DRAINAGE;CERVICAL SPINE LAMINECTOMY AND FUSION;INGUINAL/FEMORAL HERNIA REPAIR BILATERAL;SHOULDER FRACTURE DISLOCATION- COMPLEX;UMBILICAL/INGUINAL/FEMORAL/EPIGASTRIC/INCISIONAL HERNIA REPAIR WITH MESH HERNIOPLASTY;FASCIOTOMY AND PROCEED;UMBILICAL/INGUINAL/FEMORAL/EPIGASTRIC/INCISIONAL HERNIA REPAIR;EXAMINATION UNDER ANESTHESIA (EUA);HAND- CARPAL/METACARPAL/PHALANGES FRACTURE : ORIF;DEBRIDMENT/NECROTISING FASCITIS/DIABETIC FOOT/FOURNIERS GANGRENE/CLOSURE;LAMINECTOMY AND DECOMPRESSION OF CORD;DEBRIDMENT/CLOSURE;DISSCECTOMY (OPEN);INGROWING TOENAIL EXCISION UNILATERAL;SIMPLE EXCISION ( PAPILOMA/LIPOMA/SEBACEOUS/MUCUS RETENTION CYST/MUSCLE BIOPSY/LYMPHNODE BIOPSY/CORN WARTS/FOREIGN BODY EXPLORATION/REMOVAL;FEMUR CONDYLAR FRACTURE/DISLOCATION - COMPLEX;HEMORRHOID BANDING;DRAINAGE OF PSOAS ABSCESS -OPEN;COLONOSCOPY;ARTHROTOMY LARGE JOINTS;SECONDARY SUTURING LARGE;ARTHROTOMY SMALL JOINTS;SECONDARY SUTURING SMALL MINOR;PURE TONE AUDIOMETRY(PTA);NASOPHARYNGOLARYNGOSCOPY(NPL);TIBIA CONDYLAR FRACTURE - SINGLE PLATE FIXATION;FUNCTIONAL ENDOSCOPIC SINUS SURGERY(FESS);TIBIA CONDYLAR FRACTURE -PERCUTANEOUS SCREW FIXATION;EAR SYRINGING;PATELLA FRACTURE EXCISION/ FIXATION;MICROLARYNGEAL SURGERY (MLS);SEPTORHINOPLASTY;PATELLA FRACTURE EXCISION/FIXATION;SEPTOPLASTY;HIPS FRACTURE FEMUR NECK HEMIARTHROPLASTY;NECK ABSCESS I AND D;HEMIREPLACEMENT ARTHROPLASTY FOR FRACTURE NECK OF FEMUR;RIGID OESOPHAGOSCOPY AND FB REMOVAL;HIP FRACTURE- NECK/INTERTROCHANTRIC FIXATION WITH CCS/ DHS/PFN;CERVICAL LYMPH NODE EXCISION /BIOPSY;PAROTIDECTOMY RADICAL;ANKLE FRACTURE;PAROTIDECTOMY TOTAL CONSERVATIVE;FOREARM- FRACTURE DISTAL RADIUS - ORIF;PAROTIDECTOMY ADEQUATE/SUPERFICIAL;FIXATION OF FRACTURES SHAFT OF FEMUR/TIBIA WITH NAIL/PLATE;TOTAL THYROIDECTOMY;DECOMPRESSION SEPTIC ARTHRITIS/OSTEOMYELITIS;HEMITHYROIDECTOMY;TONSILLECTOMY;EXCISIONAL BIOPSY;ENDOSCOPIC MEDIAL MAXILLECTOMY;BIOPSY TRUCUT;INTRANASAL POLYP AVULSION/ INPA;SEPTAL PERFORATION REPAIR;NASOLABIAL CYST EXCISION;DEBRIDEMENT;NASAL BONE FRACTURE CLOSED REDUCTION;CONTRACTURE RELEASE MULTIPLE;MRM/RADICAL MASTOIDECTOMY/MASTOID EXPLORATION;CONTRACTURE RELEASE SIMPLE SINGLE;TYMPANOPLASTY;ELBOW FRACTURE OTHER THAN INTERCONDYLAR FRACTURE;MYRINGOPLASTY/ENDOSCOPIC/MICROSCOPIC;MYRINGOTOMY;FIXATION OF INTERCONDYLAR FRACTURE OF HUMERUS;PREAURICULAR SINUS EXCISION /COLLOAURAL FISTULA EXCISION;ARTHRODESIS OF LARGE JOINTS(WRIST/ANKLE/ELBOW);ABDOMINO PERINEAL PULL THROUGH;ARTHRODESIS OF SMALL JOINTS (MTP/MCP/IP);HEPATICO-JEJUNEOSTOMY (SURGERY FOR CHOLEDOCHAL CYST);POLYDACTYLY EXCISION;URETERIC REIMPLANTATION BILATERAL;SURGERY FOR TRACHEO-ESOPHAGEAL FISTULA;TENDON REPAIR (MULTIPLE);CONTRACTURE RELEASE;TENDON REPAIR (SINGLE);LAP PYELOPLASTY;REDUCTION OF HIP/ SHOULDER/ELBOW/KNEE DISLOCATION;NEPHROLITHOTOMY/ PYELOLITHOTOMY;HAND- MCP/IP JOINTS DISLOCATIONS;RESECTION ANASTOMOSIS INCLUDING HEMICOLECTOMY;LAPAROTOMY AND EXCISION OF LARGE TUMORS;STEINMANN PIN FOR SKELETON TRACTION;URETERIC REIMPLANTATION UNILATERAL;IMPLANT REMOVAL -PLATE/CCS;TRANS-ANAL PULL THROUGH SURGERY FOR HIRSCHSPRUNG DISEASE;PROXIMAL HYPOSPADIAS/ STAG 1/ STAG 2;TRIGGER FINGER RELEASE;NEPHRECTOMY;HIP SPICA;PYELOPLASTY OPEN;K-WIRE REMOVAL;EXPLORATORY LAPARATOMY IN NEONATES;FOOT FRACTURE/DISLOCATION(METATARSAL AND PHALANGES) FIXATION;DIAPHRAGMATIC HERNIA REPAIR;SLAB/ CAST APPLICATION WITH ANAESTHESIA( INCLUDING FRACTURE REDUCTION);POSTERIOR SAGITAL ANORECTOPLASTY;ANTERIOR SAGITTAL ANORECTOPLASTY;SLAB/ CAST APPLICATION;ORTHOPLASTY;SECONDARY SUTURING;LAP APPENDECTOMY/ LAP CHOLECYSTECTOMY;LOCAL FLAP;SPLEENECTOMY;USG GUIDED INTRA-ARTICULAR STEROID INJECTION (INCLUDING STEROID MEDICINE);HYPOSPADIAS (DISTAL) REPAIR;COLOSTOMY / JEJUNOSTOMY;CRPP;LAPAROTOMY WITH INTRAABDOMINAL MASS/CYST;FEUM;NEPHROSTOMY (PCN);KERATOPLASTY (CORNEAL TRANSPLANT);URETHROCUTANEOUS FISTULA REPAIR;OPTICAL DISPENSING;DIAGNOSTIC LAPAROSCOPY;EXCISION OF CYSTIC HYGROMA, HAEMANGIOMA ETC;BANDAGE CONTACT LENS;INTERVENTIONAL CYSTOSCOPY;SMALL INCISION CATARACT SURGERY;OPEN APPENDECTOMY;RETINAL DETACHMENT SURGERY (CYROBUCKLING);PYLOROMYOTOMY OPEN;STRABISMUS SURGERY / ONE EYE;BURN DRESSING Below 30%;PTOSIS SURGERY / ONE EYE;SKIN GRAFTING (STSG Below 30%);CONTACT LENS EVALUATION;INGUINAL HERNIA (COMPLICATED- STRANGULATION/OBSTRUCTED);CYSTOLITHOTRIPSY;LOW VISION EVALUATION;LAPOROSCOPIC ORCHIDOPEXY (UNILATERAL);ORTHOPTIC TEST;SISTRUNKS OPERATION;TOPOGRAPHY;SUPRAPUBIC CYSTOSTOMY;CORNEAL REPAIR;CYSTOLITHOTOMY;HYDROSTATIC/PNEUMATIC REDUCTION OF INTUSSUSCEPTION;LENS ASPIRATION + FOLDABLE IOL HYDROPHOBIC LENS UNDER GA;LAPOROSCOPIC HERNIOTOMY BOTH UNILATERAL AND BILATERAL;IOL REMOVAL +ANTERIOR VITRECTOMY;BILATERAL ORCHIDOPEXY;EXAMINATION UNDER ANESTHESIA EYE (GA);BURN DRESSING LESS THAN 30%;CYST REMOVAL (BIG);ORCHIDECTOMY/SCROTAL EXPLORATION;ORCHIDOPEXY FOR UNDESCENDED TESTIS UNILATERAL;CYST REMOVAL (SMALL);RECTAL BIOPSY;YAG LASER PER EYE;HERNIOTOMY BILATERAL;VISUAL FIELD AUTOMATED;HERNIOTOMY FOR UNILATERAL HERNIA;AC WASH;PERINEAL APPROACH FOR RECTAL PROLAPSE;ORBITOTOMY UNDER GA;CIRCUMCISSION;CONGENITAL HYDROCELE UNILATERAL;ORBITOTOMY UNDER LA;DIAGNOSTIC CYSTOSCOPY;CORNEAL F.B. REMOVAL (DEEP) IN OT MINOR SURGERY;MARSUPILIZATION OF RANULA;ENUCLEATION;FISTULOTOMY/SETON PLACEMENT;COLOUR VISION TEST;SINUS TRACT EXCISION;MINOR BURN DRESSING Below 5%;SYRINGING PROBING UNDER GA;SIGMOIDOSCOPY (FLEXIBLE) / COLONOSCOPY+POLYPECTOMY;VITRECTOMY + SILICON+ENDO LASER;SIGMOIDOSCOPY (RIGID)/ PROCTOSCOPY + POLYPECTOMY;FUNDUS PHOTOGRAPHY BOTH EYE WITH PRINT;SUBCUTANEOUS LEISONS EXCISION;CHEST TUBE DRAINAGE;HESS CHART / DIPLOPA CHART;IN GROWN TOE NAIL;SCLERAL PERFORATION REPAIR;EXPLORATORY LAPAROTOMY;LID LACERATION REPAIR SMALL;SURGERY FOR ILEAL ATRESIA / JEJUNAL ATRESIA;LAPAROSCOPIC ASSISTED PULL-THROUGH;DCR;COLOSTOMY/ILEOSTOMY CLOSURE;LID LACERATION REPAIR BIG;URETHRAL DILATATION;SCLERAL FIXATION OIL+ANTERIOR VITRECTOMY;PYLOROMYOTOMY LAPAROSCOPIC;CONJUNCTIVAL LACERATION REPAIR;PREAURICULAR SINUS BILATERAL;VITEROUS WASH;PREAURICULAR SINUS UNILATERAL;UMBILICAL HERNIA;SECONDARY AC IOL;PSARVUP- POSTERIOR SAGITTAL ANORECTOVAGINOURETHROPLASTY;INTRA VITREAL INJECTION (MINOR OT) W/TRICORT;TONGUE TIE RELEASE;PHACO + IOL;BLADDER AUGMENTATION;SCHIRMER TEAR TEST;RELEASE OF PREPUCIAL ADHESION;CAUTERIZATION OF UMBILICAL GRANULOMA;CORTICAL WASH +ANTERIOR VITRECTOMY;EUA (EVALUATION UNDER ANESTHESIA);FORGEIN BODY REMOVAL ANTERIOR SEGMENT;ANAL DILATATION;SYNECHIA RELEASE;TARSORRHAPHY;RETINAL LASER/TSCP;MAJOR ABSCESS/DEEP=SKIN TO MUSCLE;ERG/EOG/VEP;MINOR ABSCESS/SUPERFICIAL;OCT MACULA/OCT DISC BOTH EYES;PLASMAPHERESIS PROCEDURE ONLY;TEMPORARY DIALYSIS CATHETER REMOVAL CHARGE;SUB CONJUNCTIVAL INJECTION;INTERNAL JUGULAR/SUBCLAVIAN DIALYSIS CATHETER INSERTION;ENTROPION / ECTROPIAN PACKAGE;FEMORAL DIALYSIS CATHETER INSERTION;PHACO + TRABE;USG GUIDED KIDNEY BIOPSY;ANTERIOR NASAL PACKING;CYCLO REFRACTION INCLUDING PMT;OXYGEN GAS CHARGE /1 HR;SYRINGING OF EYE;PHOTOTHERAPY PER EPISODE;SILICON OIL INJECTION;NEBULIZATION PER EPISODE;CHEMOTHERAPY PER DAY INFUSION;PAPILLOMA EXCISION;RADIANT WARMER/ DAY;CRYO BLOCKING (CYCLOCRYOTHERAPY);BIPAP (BILEVEL POSITIVE AIRWAY PRESSURE);USG B- SCAN (Both eye);CPAP ( CONTINIOUS POSITIVE AIRWAY PRESSURE);SUTURING LARGE >10 STITCHES;PTERYGIUM EXCISION WITH GRAFT;SUTURING SMALL < 10 STITCHES;DACRYOCYSTECTOMY (DCT);DRESSING MAJOR;CCT(CENTRAL CORNEAL THICKNESS);STITCH REMOVAL;CHALAZION SURGERY;DRESSING MINOR;INCUBATOR CHARGE PER DAY;APPLANATION / TONOMETRY (IOP);ICU WITH VENTILLATORS (CONSULTATION+OXYGEN+BASIC IX (CBC,BLOOD SUGAR,RFT,LFT, ECG,ABG,NEBULIZATION,SYRINGE ALL SIZES,IV SET,BURO SET);TRABECULECTOMY;ICU :CONSULTATION+OXYGEN+BASIC IX (CBC,BLOOD SUGAR,RFT,LFT, ECG,ABG,NEBULIZATION,SYRINGE ALL SIZES,IV SET,BURO SET);VISION THERAPY;POSTOPERATIVE BED WITH CONSULTATION;AC REFORMATION/ WOUND REPAIR;GENERAL BED WITH CONSULTATION;DENTAL EXTRACTION SIMPLE PER UNIT(LA);CONJUNCTIVA PLASTY/ SUTURING;DENTAL X RAY(IOPA/RVG);ETV (ENDOSCOPIC THIRD VENTRICULOSTOMY);EMBOLECTOMY (FEMORAL/POPLITEAL/BRACHIAL);CRANIOPLASTY;TRANSMETATARSAL/RAY AMPUTATION;BURR HOLE BIOPSY AND ASPIRATION;TRANSMETATARSAL/RAY AMPTUTATION;AKA/ THROUGH KNEE/ BKA;PERIPHERIAL NERVE DECOMPRESSION;BILATERAL VARICOSE VEIN STRIPPING AND LIGATION;POSTERIOR SPINAL INSTRUMENTATION;UNILATERAL VARICOSE VEIN STRIPPING AND LIGATION;ENDOSCOPIC DISSECTOMY;PERMANENT CATHETER REMOVAL;TRIGMENIAL NERVE- RF RHIZOTOMY;DEBRIDEMENT OF WOUND;TEMPORAL ARTERY BIOPSY;SPINAL NERVE BLOCK;CEREBRAL ANGIOGRAM;EPIDURAL STEROID INJECTION;PERIPHERAL ANGIOGRAPHY;INFECTED BONE FLAP REMOVAL;FASCIOTOMY;ANEURYSM SURGERY;TOE/DIGITS AMPUTATION;EXCISION OF PERIPHERAL NEUROMA;PERFORATOR LIGATION ONLY/SPJ LIGATION;SCALP LACERATION MINOR;LOBECTOMY/BILOBECTOMY VIA VATS;LOBECTOMY/BILOBECTOMY VIA THORACOTOMY;NEURAL TUBE DEFECT- MENINGOCELE, MENINGOMYELOCELE, SPINAL DYSRAPHISM;OESOPHAGOCELE DEROOFING VIA VATS;MUSCLE BIOPSY;MEDIASTINAL THYROIDECTOMY;LUMBER DRAIN INSERTION;MEDIASTINAL MASS EXCISION VIA STERNOTOMY/ OPEN THYMECTOMY;LAPAROSCOPIC MODIFIED HELLERS CARDIOMYTOMY;CAROTID ENDARTERECTOMY (CEA);HYDATID CYST ENUCLEATION VIA THORACOTOMY;ANTERIOR VERTEBRAL CORPECTOMY THORACIC SINGLE LEVEL;HIATUS HERNIA REPAIR (LAPROSCOPIC);ANTERIOR VERTEBRAL CORPECTOMY CERVICAL MULTIPLE LEVEL (F+F);DIAPHRAGMATIC PLICATION VIA THORACOTOMY;MICROVASCULAR DECOMPRESSION (MVD);DIAPHRAGMATIC HERNIA (CONGENITAL)REPAIR;DELOCULATION/DECORTICATION VIA THORACOTOMY;EXCISION BY LAMINECTOMY INTRASPINAL LESION IDEM/ EXTRADURAL;THORACOTOMY FOR TRACHEOBRONCHIAL FB REMOVAL;CRANIOTOMY / CRANIECTOMY;THORACOTOMY FOR CHEST TRAUMA;LAMINECTOMY AND DECOMPRESSION OF CORD/EXCISION OF DISC(POSTERIOR APPROACH);THORACIC SYMPATHECTOMY VIA VATS;CSF SHUNT REMOVAL;SMALL CHEST WALL MASS EXCISSION;RIB EXCISION SINGLE;PLACEMENT OF EVD;PERICARDIAL WINDOW (VATS);BURR HOLE FOR SUBDURAL HEMATOMA;MODIFIED HELLERS CARDIOMYOTOMY VIA THORACOTOMY;STAGING LAPAROTOMY WITH PLND;WINDOW THORACOSTOMY;WIDE RESECTION OF VULVA;TRACHEOSTOMY;RE- EXPLORATORY THORACOTOMY;CYSTOSCOPY WITH DJ INSERTION;OESOPHAGEAL DILATATION (BALOON);LAPAROSCOPIC MYOMECTOMY;FEEDING JEJUNOSTOMY;TOTAL LAPAROSCOPIC HYSTERECTOMY;TIBIAL BYPASS;CHEST WALL SINUSECTOMY/FISTULECTOMY;LAPAROSCOPIC CYSTECTOMY;EXPLORATION OF FOREIGN BODY;LAPAROSCOPIC SALPINGOOPHORECTOMY;SKIN SPLIT GRAFT (SSG) (TIVA/LMA);HYSTEROSCOPIC MYOMECTOMY;LYMPH NODE BIOPSY;PERINEAL TEAR REPAIR;AVF TAKENDOWN;USG GUIDED TRUCUT BIOPSY;VULVAL HEMATOMA;AVF CONSTRUCTION;VAGINAL MYOMECTOMY;INTERMEDIATE (BRACHIAL/DISTAL) REPAIR;SUCTION & EVACUATION;DELAYED CLOSURE/DEBRIDEMENT/STUMP REVISION;ANTERIOR COLPORRHAPHY;TUBE THORACOTOMY;VVF REPAIR;PERCUTANEOUS ENDOSCOPIC GASTROSTOMY (PEG);CERVICAL CONIZATION;FLEXIBLE BRONCHOSCOPY;CERVICAL POLYPECTOMY;ESOPHAGEAL DILATATION (SAVARY-GILIARD);ESOPHAGEAL DILATATION (BALOON);CERVICAL BIOPSY;ABP MONITORING;LAPAROTOMY WITH SALPINGECTOMY;TREAD MILL TEST(TMT);LAPAROTOMY WITH OPHORECTOMY;STERNAL WIRE REMOVAL;HYSTEROTOMY;MITRAL VALVE REPLACEMENT (NON-RHD);DOUBLE VALVE REPLACEMENT DVR ( 2 VALVE);ABDOMINAL MYOMECTOMY;CABG;TOTAL ABDOMINAL HYSTERECTOMY;ASD CLOSURE (ADULT);AORTIC VALVE REPLACEMENT-NON RHD;BIOPSY CORECUT(INCISIONAL/EXCISIONAL);ECHO SCREENING;SIMPLE MASTECTOMY;SINGLE CHAMBER PACEMAKER;MODIFIED RADICAL MASTECTOMY(MRM);FOETAL ECHO;INCISION AND DRAINAGE (I & D);ASD/VSD/PDA DEVICE CLOSURE;PERICARDIOCENTESIS (PIGTAIL);EXCISION OF ANAL WART;CRRT/ICD IMPLANTATION/REPLACEMENT;ENUCLEATION OF HYDATID CYST / HYDTAID CYST OPERATION;PULSE GENERATOR REPLACEMENT SINGLE/DUAL CHAMBER;PILONIDAL SINUS SURGERY;TEMPORARY PACEMAKER IMPLANTATION;DUAL CHAMBER PACEMAKER IMPLANTATION;WEDGE RESECTION OF STOMACH;EPS WITH RFA;LAR LAP (LOWER ANTERIOR RESECTION);ANGIOPLASTY (PRIMARY/ELECTIVE);LAR OPEN (LOWER ANTERIOR RESECTION);CT CORONARY ANGIOGRAM;CORONARY ANGIOGRAPHY;APR LAP (ABDOMINO PERINEAL RESECTION);TEE ( TRANSESOPHAGEAL ECHOCARDIOGRAPHY);APR OPEN (ABDOMINO PERINEAL RESECTION);HOTLER MONITORING;SURGERY FOR RECTAL PROLAPSE;ECHOCARDIOGRAPHY",,
